Geo_id,Geo_id_type,Positive,Total,Deaths,Update_time,Source_geo
28663,ZCTA,0,NA,0,2020-05-22,North Carolina
28665,ZCTA,13,NA,0,2020-05-22,North Carolina
28667,ZCTA,0,NA,NA,2020-05-22,North Carolina
28668,ZCTA,0,NA,NA,2020-05-22,North Carolina
28669,ZCTA,12,NA,0,2020-05-22,North Carolina
28670,ZCTA,5,NA,0,2020-05-22,North Carolina
28672,ZCTA,0,NA,NA,2020-05-22,North Carolina
28673,ZCTA,4,NA,0,2020-05-22,North Carolina
28675,ZCTA,6,NA,0,2020-05-22,North Carolina
28676,ZCTA,1,NA,0,2020-05-22,North Carolina
28677,ZCTA,49,NA,2,2020-05-22,North Carolina
28678,ZCTA,1,NA,0,2020-05-22,North Carolina
28679,ZCTA,0,NA,0,2020-05-22,North Carolina
28681,ZCTA,20,NA,0,2020-05-22,North Carolina
28682,ZCTA,1,NA,0,2020-05-22,North Carolina
28683,ZCTA,2,NA,0,2020-05-22,North Carolina
28684,ZCTA,2,NA,0,2020-05-22,North Carolina
28685,ZCTA,5,NA,0,2020-05-22,North Carolina
28689,ZCTA,5,NA,0,2020-05-22,North Carolina
28690,ZCTA,12,NA,0,2020-05-22,North Carolina
28692,ZCTA,1,NA,0,2020-05-22,North Carolina
28693,ZCTA,1,NA,0,2020-05-22,North Carolina
28694,ZCTA,2,NA,0,2020-05-22,North Carolina
28697,ZCTA,120,NA,1,2020-05-22,North Carolina
28698,ZCTA,0,NA,0,2020-05-22,North Carolina
28701,ZCTA,2,NA,0,2020-05-22,North Carolina
28702,ZCTA,1,NA,0,2020-05-22,North Carolina
28704,ZCTA,25,NA,0,2020-05-22,North Carolina
28705,ZCTA,2,NA,0,2020-05-22,North Carolina
28708,ZCTA,0,NA,0,2020-05-22,North Carolina
28709,ZCTA,0,NA,0,2020-05-22,North Carolina
28711,ZCTA,3,NA,0,2020-05-22,North Carolina
28712,ZCTA,4,NA,0,2020-05-22,North Carolina
28713,ZCTA,4,NA,0,2020-05-22,North Carolina
28714,ZCTA,6,NA,0,2020-05-22,North Carolina
28715,ZCTA,26,NA,1,2020-05-22,North Carolina
28716,ZCTA,12,NA,0,2020-05-22,North Carolina
28717,ZCTA,0,NA,0,2020-05-22,North Carolina
28718,ZCTA,1,NA,0,2020-05-22,North Carolina
28719,ZCTA,6,NA,0,2020-05-22,North Carolina
28720,ZCTA,0,NA,NA,2020-05-22,North Carolina
28721,ZCTA,8,NA,0,2020-05-22,North Carolina
28722,ZCTA,6,NA,0,2020-05-22,North Carolina
28723,ZCTA,4,NA,0,2020-05-22,North Carolina
28725,ZCTA,0,NA,NA,2020-05-22,North Carolina
28726,ZCTA,10,NA,1,2020-05-22,North Carolina
28729,ZCTA,2,NA,0,2020-05-22,North Carolina
28730,ZCTA,2,NA,0,2020-05-22,North Carolina
28731,ZCTA,16,NA,0,2020-05-22,North Carolina
28732,ZCTA,3,NA,0,2020-05-22,North Carolina
28733,ZCTA,0,NA,NA,2020-05-22,North Carolina
28734,ZCTA,6,NA,1,2020-05-22,North Carolina
28735,ZCTA,0,NA,NA,2020-05-22,North Carolina
28736,ZCTA,0,NA,0,2020-05-22,North Carolina
28739,ZCTA,16,NA,0,2020-05-22,North Carolina
28740,ZCTA,4,NA,0,2020-05-22,North Carolina
28741,ZCTA,0,NA,0,2020-05-22,North Carolina
28742,ZCTA,0,NA,0,2020-05-22,North Carolina
28743,ZCTA,0,NA,0,2020-05-22,North Carolina
28745,ZCTA,1,NA,0,2020-05-22,North Carolina
28746,ZCTA,1,NA,0,2020-05-22,North Carolina
28747,ZCTA,0,NA,0,2020-05-22,North Carolina
28748,ZCTA,6,NA,1,2020-05-22,North Carolina
28749,ZCTA,0,NA,NA,2020-05-22,North Carolina
28751,ZCTA,1,NA,0,2020-05-22,North Carolina
28752,ZCTA,21,NA,1,2020-05-22,North Carolina
28753,ZCTA,1,NA,0,2020-05-22,North Carolina
28754,ZCTA,1,NA,0,2020-05-22,North Carolina
28756,ZCTA,5,NA,0,2020-05-22,North Carolina
28757,ZCTA,0,NA,NA,2020-05-22,North Carolina
28759,ZCTA,3,NA,1,2020-05-22,North Carolina
28761,ZCTA,11,NA,0,2020-05-22,North Carolina
28762,ZCTA,2,NA,0,2020-05-22,North Carolina
28763,ZCTA,1,NA,0,2020-05-22,North Carolina
28766,ZCTA,1,NA,0,2020-05-22,North Carolina
28768,ZCTA,3,NA,0,2020-05-22,North Carolina
28771,ZCTA,0,NA,0,2020-05-22,North Carolina
28772,ZCTA,0,NA,0,2020-05-22,North Carolina
28773,ZCTA,20,NA,4,2020-05-22,North Carolina
28774,ZCTA,0,NA,0,2020-05-22,North Carolina
28775,ZCTA,0,NA,NA,2020-05-22,North Carolina
28777,ZCTA,6,NA,0,2020-05-22,North Carolina
28778,ZCTA,3,NA,0,2020-05-22,North Carolina
28779,ZCTA,16,NA,1,2020-05-22,North Carolina
28781,ZCTA,0,NA,0,2020-05-22,North Carolina
28782,ZCTA,8,NA,0,2020-05-22,North Carolina
28783,ZCTA,1,NA,0,2020-05-22,North Carolina
28785,ZCTA,2,NA,0,2020-05-22,North Carolina
28786,ZCTA,11,NA,0,2020-05-22,North Carolina
28787,ZCTA,8,NA,0,2020-05-22,North Carolina
28789,ZCTA,2,NA,0,2020-05-22,North Carolina
28790,ZCTA,2,NA,0,2020-05-22,North Carolina
28791,ZCTA,68,NA,8,2020-05-22,North Carolina
28792,ZCTA,171,NA,31,2020-05-22,North Carolina
28801,ZCTA,12,NA,0,2020-05-22,North Carolina
28803,ZCTA,32,NA,2,2020-05-22,North Carolina
28804,ZCTA,9,NA,0,2020-05-22,North Carolina
28805,ZCTA,14,NA,1,2020-05-22,North Carolina
28806,ZCTA,102,NA,2,2020-05-22,North Carolina
28901,ZCTA,3,NA,0,2020-05-22,North Carolina
28902,ZCTA,3,NA,0,2020-05-22,North Carolina
28904,ZCTA,3,NA,0,2020-05-22,North Carolina
28905,ZCTA,4,NA,0,2020-05-22,North Carolina
28906,ZCTA,12,NA,1,2020-05-22,North Carolina
28909,ZCTA,0,NA,0,2020-05-22,North Carolina
27969,ZCTA,0,NA,NA,2020-05-22,North Carolina
28253,ZCTA,0,NA,NA,2020-05-22,North Carolina
28608,ZCTA,0,NA,NA,2020-05-22,North Carolina
22071007606,CT,30,NA,NA,2020-05-22,New Orleans
22071003304,CT,51,NA,NA,2020-05-22,New Orleans
22071003307,CT,33,NA,NA,2020-05-22,New Orleans
22071003308,CT,94,NA,NA,2020-05-22,New Orleans
22071003400,CT,14,NA,NA,2020-05-22,New Orleans
22071010300,CT,55,NA,NA,2020-05-22,New Orleans
22071010700,CT,18,NA,NA,2020-05-22,New Orleans
22071010900,CT,22,NA,NA,2020-05-22,New Orleans
22071011100,CT,29,NA,NA,2020-05-22,New Orleans
22071011200,CT,15,NA,NA,2020-05-22,New Orleans
22071011500,CT,12,NA,NA,2020-05-22,New Orleans
22071010000,CT,22,NA,NA,2020-05-22,New Orleans
22071010100,CT,18,NA,NA,2020-05-22,New Orleans
22071010200,CT,18,NA,NA,2020-05-22,New Orleans
22071011600,CT,14,NA,NA,2020-05-22,New Orleans
22071011700,CT,32,NA,NA,2020-05-22,New Orleans
22071011900,CT,3,NA,NA,2020-05-22,New Orleans
22071012000,CT,12,NA,NA,2020-05-22,New Orleans
22071012101,CT,13,NA,NA,2020-05-22,New Orleans
22071012102,CT,3,NA,NA,2020-05-22,New Orleans
22071003500,CT,21,NA,NA,2020-05-22,New Orleans
22071003701,CT,39,NA,NA,2020-05-22,New Orleans
22071003702,CT,50,NA,NA,2020-05-22,New Orleans
22071003800,CT,10,NA,NA,2020-05-22,New Orleans
22071003900,CT,17,NA,NA,2020-05-22,New Orleans
22071004000,CT,30,NA,NA,2020-05-22,New Orleans
22071004100,CT,11,NA,NA,2020-05-22,New Orleans
22071004500,CT,31,NA,NA,2020-05-22,New Orleans
22071001737,CT,59,NA,NA,2020-05-22,New Orleans
22071000701,CT,0,NA,NA,2020-05-22,New Orleans
22071006400,CT,38,NA,NA,2020-05-22,New Orleans
22071001301,CT,28,NA,NA,2020-05-22,New Orleans
22071010600,CT,22,NA,NA,2020-05-22,New Orleans
22071004900,CT,24,NA,NA,2020-05-22,New Orleans
22071005400,CT,14,NA,NA,2020-05-22,New Orleans
22071005500,CT,18,NA,NA,2020-05-22,New Orleans
22071005601,CT,18,NA,NA,2020-05-22,New Orleans
22071012200,CT,14,NA,NA,2020-05-22,New Orleans
22071012300,CT,20,NA,NA,2020-05-22,New Orleans
22071012400,CT,27,NA,NA,2020-05-22,New Orleans
22071012500,CT,56,NA,NA,2020-05-22,New Orleans
22071012600,CT,10,NA,NA,2020-05-22,New Orleans
22071012800,CT,35,NA,NA,2020-05-22,New Orleans
22071012900,CT,13,NA,NA,2020-05-22,New Orleans
22071013100,CT,17,NA,NA,2020-05-22,New Orleans
22071013200,CT,42,NA,NA,2020-05-22,New Orleans
22071013301,CT,31,NA,NA,2020-05-22,New Orleans
22071000702,CT,21,NA,NA,2020-05-22,New Orleans
22071000901,CT,0,NA,NA,2020-05-22,New Orleans
22071000902,CT,0,NA,NA,2020-05-22,New Orleans
22071000903,CT,0,NA,NA,2020-05-22,New Orleans
22071001748,CT,99,NA,NA,2020-05-22,New Orleans
22071001747,CT,87,NA,NA,2020-05-22,New Orleans
22071001750,CT,47,NA,NA,2020-05-22,New Orleans
22071000617,CT,98,NA,NA,2020-05-22,New Orleans
22071000800,CT,31,NA,NA,2020-05-22,New Orleans
22071003600,CT,30,NA,NA,2020-05-22,New Orleans
22071011400,CT,20,NA,NA,2020-05-22,New Orleans
22071008600,CT,25,NA,NA,2020-05-22,New Orleans
22071001745,CT,81,NA,NA,2020-05-22,New Orleans
22071013400,CT,117,NA,NA,2020-05-22,New Orleans
22071013600,CT,3,NA,NA,2020-05-22,New Orleans
22071013700,CT,39,NA,NA,2020-05-22,New Orleans
22071013800,CT,63,NA,NA,2020-05-22,New Orleans
22071014100,CT,22,NA,NA,2020-05-22,New Orleans
22071013900,CT,13,NA,NA,2020-05-22,New Orleans
22071014200,CT,14,NA,NA,2020-05-22,New Orleans
22071014400,CT,14,NA,NA,2020-05-22,New Orleans
22071014300,CT,33,NA,NA,2020-05-22,New Orleans
22071000904,CT,13,NA,NA,2020-05-22,New Orleans
22071001100,CT,9,NA,NA,2020-05-22,New Orleans
22071001302,CT,20,NA,NA,2020-05-22,New Orleans
22071001401,CT,35,NA,NA,2020-05-22,New Orleans
22071001402,CT,38,NA,NA,2020-05-22,New Orleans
22071001500,CT,0,NA,NA,2020-05-22,New Orleans
22071001600,CT,0,NA,NA,2020-05-22,New Orleans
22071001701,CT,54,NA,NA,2020-05-22,New Orleans
22071001702,CT,54,NA,NA,2020-05-22,New Orleans
22071001720,CT,93,NA,NA,2020-05-22,New Orleans
22071001723,CT,116,NA,NA,2020-05-22,New Orleans
22071001724,CT,134,NA,NA,2020-05-22,New Orleans
22071001725,CT,150,NA,NA,2020-05-22,New Orleans
22071001730,CT,17,NA,NA,2020-05-22,New Orleans
22071001734,CT,0,NA,NA,2020-05-22,New Orleans
22071007700,CT,26,NA,NA,2020-05-22,New Orleans
22071008200,CT,16,NA,NA,2020-05-22,New Orleans
22071008500,CT,14,NA,NA,2020-05-22,New Orleans
22071008800,CT,17,NA,NA,2020-05-22,New Orleans
22071001735,CT,43,NA,NA,2020-05-22,New Orleans
22071001736,CT,43,NA,NA,2020-05-22,New Orleans
22071001739,CT,57,NA,NA,2020-05-22,New Orleans
22071001740,CT,83,NA,NA,2020-05-22,New Orleans
22071001741,CT,30,NA,NA,2020-05-22,New Orleans
22071002000,CT,17,NA,NA,2020-05-22,New Orleans
22071002200,CT,34,NA,NA,2020-05-22,New Orleans
22071002300,CT,44,NA,NA,2020-05-22,New Orleans
22071002401,CT,31,NA,NA,2020-05-22,New Orleans
22071002402,CT,71,NA,NA,2020-05-22,New Orleans
22071002501,CT,24,NA,NA,2020-05-22,New Orleans
22071002502,CT,72,NA,NA,2020-05-22,New Orleans
22071002503,CT,31,NA,NA,2020-05-22,New Orleans
22071003303,CT,30,NA,NA,2020-05-22,New Orleans
22071002504,CT,33,NA,NA,2020-05-22,New Orleans
22071002600,CT,3,NA,NA,2020-05-22,New Orleans
22071002700,CT,22,NA,NA,2020-05-22,New Orleans
22071002800,CT,25,NA,NA,2020-05-22,New Orleans
22071002900,CT,26,NA,NA,2020-05-22,New Orleans
22071003000,CT,21,NA,NA,2020-05-22,New Orleans
22071003301,CT,32,NA,NA,2020-05-22,New Orleans
22071003302,CT,93,NA,NA,2020-05-22,New Orleans
22071009000,CT,7,NA,NA,2020-05-22,New Orleans
22071009100,CT,22,NA,NA,2020-05-22,New Orleans
22071009200,CT,27,NA,NA,2020-05-22,New Orleans
22071009400,CT,26,NA,NA,2020-05-22,New Orleans
22071009700,CT,13,NA,NA,2020-05-22,New Orleans
22071009900,CT,53,NA,NA,2020-05-22,New Orleans
22071980100,CT,0,NA,NA,2020-05-22,New Orleans
22071001751,CT,0,NA,NA,2020-05-22,New Orleans
22071990000,CT,0,NA,NA,2020-05-22,New Orleans
22071001744,CT,82,NA,NA,2020-05-22,New Orleans
22071004600,CT,17,NA,NA,2020-05-22,New Orleans
22071000616,CT,85,NA,NA,2020-05-22,New Orleans
22071000618,CT,57,NA,NA,2020-05-22,New Orleans
22071014000,CT,34,NA,NA,2020-05-22,New Orleans
22071007101,CT,39,NA,NA,2020-05-22,New Orleans
22071013500,CT,8,NA,NA,2020-05-22,New Orleans
22071001746,CT,126,NA,NA,2020-05-22,New Orleans
22071001743,CT,34,NA,NA,2020-05-22,New Orleans
22071000615,CT,61,NA,NA,2020-05-22,New Orleans
22071001749,CT,38,NA,NA,2020-05-22,New Orleans
22071014500,CT,25,NA,NA,2020-05-22,New Orleans
22071000604,CT,91,NA,NA,2020-05-22,New Orleans
22071009600,CT,11,NA,NA,2020-05-22,New Orleans
22071004401,CT,26,NA,NA,2020-05-22,New Orleans
22071000200,CT,17,NA,NA,2020-05-22,New Orleans
22071000300,CT,24,NA,NA,2020-05-22,New Orleans
22071000400,CT,37,NA,NA,2020-05-22,New Orleans
22071000601,CT,0,NA,NA,2020-05-22,New Orleans
22071000603,CT,0,NA,NA,2020-05-22,New Orleans
22071006000,CT,19,NA,NA,2020-05-22,New Orleans
22071006300,CT,10,NA,NA,2020-05-22,New Orleans
22071005602,CT,14,NA,NA,2020-05-22,New Orleans
22071006500,CT,19,NA,NA,2020-05-22,New Orleans
22071005603,CT,9,NA,NA,2020-05-22,New Orleans
22071005604,CT,19,NA,NA,2020-05-22,New Orleans
22071013302,CT,12,NA,NA,2020-05-22,New Orleans
22071008400,CT,23,NA,NA,2020-05-22,New Orleans
22071013000,CT,21,NA,NA,2020-05-22,New Orleans
22071006900,CT,20,NA,NA,2020-05-22,New Orleans
22071007000,CT,13,NA,NA,2020-05-22,New Orleans
22071000605,CT,34,NA,NA,2020-05-22,New Orleans
22071000606,CT,86,NA,NA,2020-05-22,New Orleans
22071000607,CT,59,NA,NA,2020-05-22,New Orleans
22071000611,CT,89,NA,NA,2020-05-22,New Orleans
22071000612,CT,13,NA,NA,2020-05-22,New Orleans
22071000613,CT,104,NA,NA,2020-05-22,New Orleans
22071007200,CT,52,NA,NA,2020-05-22,New Orleans
22071007501,CT,56,NA,NA,2020-05-22,New Orleans
22071007502,CT,58,NA,NA,2020-05-22,New Orleans
22071007604,CT,14,NA,NA,2020-05-22,New Orleans
22071007605,CT,17,NA,NA,2020-05-22,New Orleans
22071980000,CT,0,NA,NA,2020-05-22,New Orleans
22071001200,CT,8,NA,NA,2020-05-22,New Orleans
22071012700,CT,23,NA,NA,2020-05-22,New Orleans
22071004800,CT,0,NA,NA,2020-05-22,New Orleans
22071002100,CT,22,NA,NA,2020-05-22,New Orleans
22071003100,CT,25,NA,NA,2020-05-22,New Orleans
22071001722,CT,105,NA,NA,2020-05-22,New Orleans
22071004402,CT,0,NA,NA,2020-05-22,New Orleans
22071001800,CT,3,NA,NA,2020-05-22,New Orleans
22071001900,CT,13,NA,NA,2020-05-22,New Orleans
22071007800,CT,3,NA,NA,2020-05-22,New Orleans
22071008300,CT,17,NA,NA,2020-05-22,New Orleans
22071010800,CT,11,NA,NA,2020-05-22,New Orleans
22071005000,CT,20,NA,NA,2020-05-22,New Orleans
22071000100,CT,16,NA,NA,2020-05-22,New Orleans
22071000602,CT,52,NA,NA,2020-05-22,New Orleans
10001,Modified ZCTA,343,1561,17,2020-05-22,New York City
10002,Modified ZCTA,994,3180,142,2020-05-22,New York City
10003,Modified ZCTA,437,2234,30,2020-05-22,New York City
10004,Modified ZCTA,30,153,1,2020-05-22,New York City
10005,Modified ZCTA,59,372,2,2020-05-22,New York City
10006,Modified ZCTA,23,158,0,2020-05-22,New York City
10007,Modified ZCTA,49,348,3,2020-05-22,New York City
10009,Modified ZCTA,663,2841,65,2020-05-22,New York City
10010,Modified ZCTA,253,1703,20,2020-05-22,New York City
10011,Modified ZCTA,501,2325,33,2020-05-22,New York City
10012,Modified ZCTA,156,861,7,2020-05-22,New York City
10013,Modified ZCTA,252,1244,18,2020-05-22,New York City
10014,Modified ZCTA,285,1344,24,2020-05-22,New York City
10016,Modified ZCTA,649,3416,47,2020-05-22,New York City
10017,Modified ZCTA,134,850,5,2020-05-22,New York City
10018,Modified ZCTA,200,819,3,2020-05-22,New York City
10019,Modified ZCTA,566,2471,43,2020-05-22,New York City
10021,Modified ZCTA,533,2740,58,2020-05-22,New York City
10022,Modified ZCTA,327,1742,25,2020-05-22,New York City
10023,Modified ZCTA,538,2885,51,2020-05-22,New York City
10024,Modified ZCTA,623,2924,65,2020-05-22,New York City
10025,Modified ZCTA,1213,5054,147,2020-05-22,New York City
10026,Modified ZCTA,619,2228,38,2020-05-22,New York City
10027,Modified ZCTA,977,3342,98,2020-05-22,New York City
10028,Modified ZCTA,453,2430,29,2020-05-22,New York City
10029,Modified ZCTA,1721,5105,188,2020-05-22,New York City
10030,Modified ZCTA,478,1579,45,2020-05-22,New York City
10031,Modified ZCTA,1237,3672,115,2020-05-22,New York City
10032,Modified ZCTA,1421,4306,151,2020-05-22,New York City
10033,Modified ZCTA,1270,3917,110,2020-05-22,New York City
10034,Modified ZCTA,678,2463,66,2020-05-22,New York City
10035,Modified ZCTA,917,2835,105,2020-05-22,New York City
10036,Modified ZCTA,395,1663,34,2020-05-22,New York City
10037,Modified ZCTA,513,2001,64,2020-05-22,New York City
10038,Modified ZCTA,234,984,26,2020-05-22,New York City
10039,Modified ZCTA,489,1635,51,2020-05-22,New York City
10040,Modified ZCTA,1063,3177,104,2020-05-22,New York City
10044,Modified ZCTA,228,736,32,2020-05-22,New York City
10065,Modified ZCTA,321,1841,25,2020-05-22,New York City
10069,Modified ZCTA,54,279,2,2020-05-22,New York City
10075,Modified ZCTA,368,1572,44,2020-05-22,New York City
10128,Modified ZCTA,608,3304,34,2020-05-22,New York City
10280,Modified ZCTA,44,302,0,2020-05-22,New York City
10282,Modified ZCTA,68,257,14,2020-05-22,New York City
10301,Modified ZCTA,1112,3247,96,2020-05-22,New York City
10302,Modified ZCTA,616,1597,30,2020-05-22,New York City
10303,Modified ZCTA,820,2273,41,2020-05-22,New York City
10304,Modified ZCTA,1337,3871,154,2020-05-22,New York City
10305,Modified ZCTA,1190,3689,69,2020-05-22,New York City
10306,Modified ZCTA,1404,4803,72,2020-05-22,New York City
10307,Modified ZCTA,367,1214,14,2020-05-22,New York City
10308,Modified ZCTA,617,2210,25,2020-05-22,New York City
10309,Modified ZCTA,817,2786,28,2020-05-22,New York City
10310,Modified ZCTA,703,2223,30,2020-05-22,New York City
10312,Modified ZCTA,1455,4878,57,2020-05-22,New York City
10314,Modified ZCTA,2551,7759,169,2020-05-22,New York City
10451,Modified ZCTA,1547,4244,144,2020-05-22,New York City
10452,Modified ZCTA,2248,6115,152,2020-05-22,New York City
10453,Modified ZCTA,2258,5959,153,2020-05-22,New York City
10454,Modified ZCTA,1091,3302,98,2020-05-22,New York City
10455,Modified ZCTA,1215,3331,95,2020-05-22,New York City
10456,Modified ZCTA,2374,6841,258,2020-05-22,New York City
10457,Modified ZCTA,1961,5505,169,2020-05-22,New York City
10458,Modified ZCTA,1942,5452,109,2020-05-22,New York City
10459,Modified ZCTA,1427,3677,151,2020-05-22,New York City
10460,Modified ZCTA,1570,4209,110,2020-05-22,New York City
10461,Modified ZCTA,1827,5396,128,2020-05-22,New York City
10462,Modified ZCTA,2186,6386,157,2020-05-22,New York City
10463,Modified ZCTA,1836,5672,178,2020-05-22,New York City
10464,Modified ZCTA,117,451,6,2020-05-22,New York City
10465,Modified ZCTA,1450,4693,70,2020-05-22,New York City
10466,Modified ZCTA,2266,5804,152,2020-05-22,New York City
10467,Modified ZCTA,3202,8253,281,2020-05-22,New York City
10468,Modified ZCTA,2592,6631,179,2020-05-22,New York City
10469,Modified ZCTA,2851,7198,310,2020-05-22,New York City
10470,Modified ZCTA,437,1459,13,2020-05-22,New York City
10471,Modified ZCTA,770,3056,65,2020-05-22,New York City
10472,Modified ZCTA,1864,4587,166,2020-05-22,New York City
10473,Modified ZCTA,1835,5056,116,2020-05-22,New York City
10474,Modified ZCTA,315,831,19,2020-05-22,New York City
10475,Modified ZCTA,1649,4677,157,2020-05-22,New York City
11004,Modified ZCTA,553,1704,54,2020-05-22,New York City
11101,Modified ZCTA,602,2326,36,2020-05-22,New York City
11102,Modified ZCTA,580,1940,69,2020-05-22,New York City
11103,Modified ZCTA,531,1851,44,2020-05-22,New York City
11104,Modified ZCTA,469,1535,34,2020-05-22,New York City
11105,Modified ZCTA,474,1901,39,2020-05-22,New York City
11106,Modified ZCTA,616,2084,41,2020-05-22,New York City
11109,Modified ZCTA,46,307,2,2020-05-22,New York City
11201,Modified ZCTA,643,3077,78,2020-05-22,New York City
11203,Modified ZCTA,1952,5169,226,2020-05-22,New York City
11204,Modified ZCTA,1947,6551,134,2020-05-22,New York City
11205,Modified ZCTA,687,2588,44,2020-05-22,New York City
11206,Modified ZCTA,1513,5003,144,2020-05-22,New York City
11207,Modified ZCTA,1974,5668,193,2020-05-22,New York City
11208,Modified ZCTA,2261,5924,214,2020-05-22,New York City
11209,Modified ZCTA,1078,3903,102,2020-05-22,New York City
11210,Modified ZCTA,1603,4432,125,2020-05-22,New York City
11211,Modified ZCTA,1994,7183,119,2020-05-22,New York City
11212,Modified ZCTA,1732,5054,211,2020-05-22,New York City
11213,Modified ZCTA,1305,3746,128,2020-05-22,New York City
11214,Modified ZCTA,1464,4283,162,2020-05-22,New York City
11215,Modified ZCTA,589,2648,42,2020-05-22,New York City
11216,Modified ZCTA,697,2561,61,2020-05-22,New York City
11217,Modified ZCTA,602,2011,73,2020-05-22,New York City
11218,Modified ZCTA,1633,4964,120,2020-05-22,New York City
11219,Modified ZCTA,2906,11168,204,2020-05-22,New York City
11220,Modified ZCTA,1446,4100,150,2020-05-22,New York City
11221,Modified ZCTA,1230,3880,117,2020-05-22,New York City
11222,Modified ZCTA,427,1869,28,2020-05-22,New York City
11223,Modified ZCTA,1636,4917,132,2020-05-22,New York City
11224,Modified ZCTA,1093,3125,192,2020-05-22,New York City
11225,Modified ZCTA,1111,3195,125,2020-05-22,New York City
11226,Modified ZCTA,2132,5808,245,2020-05-22,New York City
11228,Modified ZCTA,620,1953,75,2020-05-22,New York City
11229,Modified ZCTA,1490,4675,130,2020-05-22,New York City
11230,Modified ZCTA,2233,6841,198,2020-05-22,New York City
11231,Modified ZCTA,399,1536,33,2020-05-22,New York City
11232,Modified ZCTA,497,1312,38,2020-05-22,New York City
11233,Modified ZCTA,1199,3479,123,2020-05-22,New York City
11234,Modified ZCTA,2166,5992,166,2020-05-22,New York City
11235,Modified ZCTA,1948,5551,259,2020-05-22,New York City
11236,Modified ZCTA,2579,6478,266,2020-05-22,New York City
11237,Modified ZCTA,906,2522,101,2020-05-22,New York City
11238,Modified ZCTA,738,2509,89,2020-05-22,New York City
11239,Modified ZCTA,488,1338,76,2020-05-22,New York City
11354,Modified ZCTA,1127,3030,249,2020-05-22,New York City
11355,Modified ZCTA,1216,3157,140,2020-05-22,New York City
11356,Modified ZCTA,532,1487,39,2020-05-22,New York City
11357,Modified ZCTA,783,2387,77,2020-05-22,New York City
11358,Modified ZCTA,539,1762,33,2020-05-22,New York City
11360,Modified ZCTA,300,1164,16,2020-05-22,New York City
11361,Modified ZCTA,433,1468,39,2020-05-22,New York City
11362,Modified ZCTA,295,961,17,2020-05-22,New York City
11363,Modified ZCTA,97,338,3,2020-05-22,New York City
11364,Modified ZCTA,451,1583,25,2020-05-22,New York City
11365,Modified ZCTA,803,2389,54,2020-05-22,New York City
11366,Modified ZCTA,377,1035,22,2020-05-22,New York City
11367,Modified ZCTA,992,2933,54,2020-05-22,New York City
11368,Modified ZCTA,4290,9290,375,2020-05-22,New York City
11369,Modified ZCTA,1517,3393,153,2020-05-22,New York City
11370,Modified ZCTA,1285,3103,49,2020-05-22,New York City
11372,Modified ZCTA,2408,5478,225,2020-05-22,New York City
11373,Modified ZCTA,3110,7480,273,2020-05-22,New York City
11374,Modified ZCTA,1036,3097,82,2020-05-22,New York City
11375,Modified ZCTA,1461,4456,169,2020-05-22,New York City
11377,Modified ZCTA,2105,5891,169,2020-05-22,New York City
11378,Modified ZCTA,705,2191,62,2020-05-22,New York City
11379,Modified ZCTA,777,2369,78,2020-05-22,New York City
11385,Modified ZCTA,2056,5828,109,2020-05-22,New York City
11411,Modified ZCTA,661,1597,35,2020-05-22,New York City
11412,Modified ZCTA,1186,2991,72,2020-05-22,New York City
11413,Modified ZCTA,1253,3159,62,2020-05-22,New York City
11414,Modified ZCTA,789,2035,51,2020-05-22,New York City
11415,Modified ZCTA,512,1475,41,2020-05-22,New York City
11416,Modified ZCTA,679,1689,49,2020-05-22,New York City
11417,Modified ZCTA,857,2332,35,2020-05-22,New York City
11418,Modified ZCTA,1040,2741,87,2020-05-22,New York City
11419,Modified ZCTA,1125,2933,82,2020-05-22,New York City
11420,Modified ZCTA,1311,3418,91,2020-05-22,New York City
11421,Modified ZCTA,1152,2958,93,2020-05-22,New York City
11422,Modified ZCTA,934,2393,41,2020-05-22,New York City
11423,Modified ZCTA,1033,2577,84,2020-05-22,New York City
11426,Modified ZCTA,487,1291,27,2020-05-22,New York City
11427,Modified ZCTA,755,2002,43,2020-05-22,New York City
11428,Modified ZCTA,645,1516,38,2020-05-22,New York City
11429,Modified ZCTA,895,2208,61,2020-05-22,New York City
11432,Modified ZCTA,1716,4273,222,2020-05-22,New York City
11433,Modified ZCTA,896,2326,69,2020-05-22,New York City
11434,Modified ZCTA,1975,5308,146,2020-05-22,New York City
11435,Modified ZCTA,1557,4353,129,2020-05-22,New York City
11436,Modified ZCTA,500,1347,36,2020-05-22,New York City
11691,Modified ZCTA,2184,5307,290,2020-05-22,New York City
11692,Modified ZCTA,559,1490,79,2020-05-22,New York City
11693,Modified ZCTA,319,880,25,2020-05-22,New York City
11694,Modified ZCTA,681,2065,73,2020-05-22,New York City
11697,Modified ZCTA,100,666,2,2020-05-22,New York City
73942,ZCTA,707,NA,5,2020-05-22,Oklahoma
74006,ZCTA,194,NA,23,2020-05-22,Oklahoma
73501,ZCTA,128,NA,1,2020-05-22,Oklahoma
73160,ZCTA,120,NA,9,2020-05-22,Oklahoma
73072,ZCTA,118,NA,12,2020-05-22,Oklahoma
73945,ZCTA,90,NA,0,2020-05-22,Oklahoma
73012,ZCTA,83,NA,0,2020-05-22,Oklahoma
73170,ZCTA,80,NA,8,2020-05-22,Oklahoma
73013,ZCTA,77,NA,6,2020-05-22,Oklahoma
74344,ZCTA,74,NA,15,2020-05-22,Oklahoma
